PROJECTID,cohort_col,TESTNAME,n,omnibus_pval,omnibus_qval_fdr_bh,gba_included,log_transform,pd_only
145,HEURISTIC,"2,2' di-22:6-BMP",710.0,2.6996582104903657e-154,8.098974631471097e-154,False,True,True
145,HEURISTIC,total di-18:1-BMP,710.0,1.52779020267513e-64,1.52779020267513e-64,False,True,True
145,HEURISTIC,total di-22:6-BMP,710.0,9.779810854019916e-153,1.4669716281029875e-152,False,True,True
151,HEURISTIC,CDKN2B_9874-28_3,516.0,0.10990473515560933,0.5334799855418256,False,False,True
151,HEURISTIC,ESRRA_9873-17_3,516.0,0.16689181616155324,0.6189432453700093,False,False,True
151,HEURISTIC,CTNNA2_9872-23_3,516.0,0.10683479693588796,0.5280166708014361,False,False,True
151,HEURISTIC,WARS_9870-17_3,516.0,0.2894175899013747,0.734103713266039,False,False,True
151,HEURISTIC,NFKB1_9869-28_3,516.0,0.5827647988630484,0.8730975648864447,False,False,True
151,HEURISTIC,FBP2_9867-23_3,516.0,0.04222027131942176,0.37043344763324165,False,False,True
151,HEURISTIC,UBE2B_9865-40_3,516.0,0.7665396785853466,0.9398499253857726,False,False,True
151,HEURISTIC,TTC1_9864-38_3,516.0,0.00017321569417840915,0.015119255591858284,False,False,True
151,HEURISTIC,TPM4_9863-1_3,516.0,0.16204425231066438,0.6108977188236784,False,False,True
151,HEURISTIC,SAT1_9859-180_3,516.0,0.3695617714375054,0.7802983073278442,False,False,True
151,HEURISTIC,IRF4_9857-38_3,516.0,0.5102351135245082,0.8449475341320055,False,False,True
151,HEURISTIC,DHPS_9856-22_3,516.0,0.7842548227623996,0.9469350948488828,False,False,True
151,HEURISTIC,RHOA_9855-10_3,516.0,0.07193407375140214,0.44749170932681254,False,False,True
151,HEURISTIC,AKR1B1_9854-36_3,516.0,0.8523852636942605,0.9640952683853911,False,False,True
151,HEURISTIC,IFIT2_9853-3_3,516.0,0.5459823309053271,0.8570204346388051,False,False,True
151,HEURISTIC,FABP4_9851-9_3,516.0,0.4817364318491429,0.8302279006625753,False,False,True
151,HEURISTIC,EIF1AX_9850-38_3,516.0,0.13741461436272934,0.5748555589763733,False,False,True
151,HEURISTIC,APEX1_9849-13_3,516.0,0.2928276965644416,0.7372201191065797,False,False,True
151,HEURISTIC,CCNH_9848-22_3,516.0,0.6933868585857663,0.9202484292064148,False,False,True
151,HEURISTIC,TGIF2_9847-21_3,516.0,0.05355319187135552,0.39630777964062613,False,False,True
151,HEURISTIC,ERMAP_9777-138_3,516.0,0.8536305838021372,0.9640952683853911,False,False,True
151,HEURISTIC,RNF150_9774-59_3,516.0,0.5377839082581067,0.853193035886279,False,False,True
151,HEURISTIC,RNF149_9773-15_3,516.0,0.817351824151698,0.9528298870626044,False,False,True
151,HEURISTIC,NLGN2_9772-153_3,516.0,0.13519005545062826,0.5734393464205428,False,False,True
151,HEURISTIC,DNER_9769-48_3,516.0,0.9037678065802103,0.975879787071471,False,False,True
151,HEURISTIC,IL10RA_9768-5_3,516.0,0.32846513122181353,0.7612828255134497,False,False,True
151,HEURISTIC,RIPPLY1_9767-22_3,516.0,0.3220389560569772,0.7573950957126823,False,False,True
151,HEURISTIC,NDE1_9765-4_3,516.0,0.22769500418237046,0.6769453180954351,False,False,True
151,HEURISTIC,HNRNPF_9764-79_3,516.0,0.2674261767344056,0.7116517155646759,False,False,True
151,HEURISTIC,VASP_9762-14_3,516.0,0.21468372316044626,0.6701752029187252,False,False,True
151,HEURISTIC,LDHA_9761-89_3,516.0,0.3552176487782485,0.7756177986327911,False,False,True
151,HEURISTIC,MAPK9_9760-13_3,516.0,5.1894988321093444e-05,0.0065041718695770445,False,False,True
151,HEURISTIC,IDO1_9759-13_3,516.0,0.6753073133981603,0.9156455333953419,False,False,True
151,HEURISTIC,RPS4X_9758-17_3,516.0,0.03930075085538932,0.3684471194259063,False,False,True
151,HEURISTIC,ENAH_9757-29_3,516.0,0.24036960495799878,0.6895109325320997,False,False,True
151,HEURISTIC,TAGLN_9756-6_3,516.0,0.017040776622725854,0.25287157586102915,False,False,True
151,HEURISTIC,DBNL_9755-19_3,516.0,0.22263174128784338,0.6741094399212526,False,False,True
151,HEURISTIC,NQO2_9754-33_3,516.0,0.636883344857985,0.8979191778672716,False,False,True
151,HEURISTIC,EZR_9753-17_3,516.0,0.3931038940073098,0.786529608640086,False,False,True
151,HEURISTIC,YBX1_9751-72_3,516.0,0.6283389467628706,0.8938578493300541,False,False,True
151,HEURISTIC,S100A4_9750-7_3,516.0,0.7456778482910655,0.9341179648014505,False,False,True
151,HEURISTIC,LCP1_9749-190_3,516.0,0.5793894006599272,0.8721702475714658,False,False,True
151,HEURISTIC,GSTM3_9748-31_3,516.0,0.34340654799622944,0.7692810296084186,False,False,True
151,HEURISTIC,MARK3_9747-48_3,516.0,0.8557668499187218,0.9651586491676949,False,False,True
151,HEURISTIC,EIF4E2_9745-20_3,516.0,0.9509456206728981,0.9870932669036155,False,False,True
151,HEURISTIC,DNAJA4_9744-139_3,516.0,0.08265109878904463,0.4695588252428305,False,False,True
151,HEURISTIC,DDX39B_9742-59_3,516.0,0.15480302552031971,0.5967485715641346,False,False,True
151,HEURISTIC,MSH2_9739-4_3,516.0,0.8775773376747366,0.9689627347084057,False,False,True
151,HEURISTIC,FAF2_9738-7_3,516.0,0.28369159529606314,0.7279183820510009,False,False,True
151,HEURISTIC,CD96_9735-44_3,516.0,0.05365422640555036,0.39630777964062613,False,False,True
151,HEURISTIC,SCARA3_9731-29_3,516.0,0.41654222662558454,0.7961769816254894,False,False,True
151,HEURISTIC,GHDC_9730-22_3,516.0,0.8485720982869338,0.9640952683853911,False,False,True
151,HEURISTIC,CCNB1IP1_9728-4_3,516.0,0.11942157494741037,0.5465661594971366,False,False,True
151,HEURISTIC,MMRN2_9723-105_3,516.0,0.6657986971949609,0.9117790386330673,False,False,True
151,HEURISTIC,MMP16_9719-145_3,516.0,0.30862545657449364,0.7521436301759776,False,False,True
151,HEURISTIC,IGSF3_9715-15_3,516.0,0.6325845613342161,0.8958486319258588,False,False,True
151,HEURISTIC,PDGFRL_9713-67_3,516.0,0.6127053915282807,0.8865908684991819,False,False,True
151,HEURISTIC,TIGIT_9638-2_3,516.0,0.8508001319227104,0.9640952683853911,False,False,True
151,HEURISTIC,VIT_9627-15_3,516.0,0.45140255824037895,0.8184182880856722,False,False,True
151,HEURISTIC,C8orf33_9613-16_3,516.0,0.23262789189822503,0.6812972651878514,False,False,True
151,HEURISTIC,ZNF275_9609-25_3,516.0,0.8136058449766229,0.9506137621311458,False,False,True
151,HEURISTIC,PRR27_9607-39_3,516.0,0.3938657610457872,0.7870874243629631,False,False,True
151,HEURISTIC,NUP210L_9606-4_3,516.0,0.11505439906862726,0.5401479383856269,False,False,True
151,HEURISTIC,CDH11_9604-14_3,516.0,0.44859007275188395,0.8158443931738062,False,False,True
151,HEURISTIC,IL22RA1_9603-9_3,516.0,0.5171965444060723,0.8475290549017254,False,False,True
151,HEURISTIC,THSD7A_9600-55_3,516.0,0.6563659079098801,0.9096341834779543,False,False,True
151,HEURISTIC,PIANP_9599-6_3,516.0,0.7735733546996965,0.941306088566621,False,False,True
151,HEURISTIC,CSMD1_9598-23_3,516.0,0.00097815805291704,0.04829531881473224,False,False,True
151,HEURISTIC,B4GALT2_9595-11_3,516.0,0.028040566401106283,0.3129275994717066,False,False,True
151,HEURISTIC,SLC30A5_9594-30_3,516.0,0.8475402962707166,0.9640952683853911,False,False,True
151,HEURISTIC,COX7A2L_9590-10_3,516.0,0.07122602647221014,0.4463497658925169,False,False,True
151,HEURISTIC,CLMP_9585-80_3,516.0,0.21229779299279902,0.6684566400765245,False,False,True
151,HEURISTIC,MRM3_9584-105_3,516.0,0.4574095852980299,0.8210863213135402,False,False,True
151,HEURISTIC,RNF24_9583-17_3,516.0,0.45464735441176796,0.8192314003146609,False,False,True
151,HEURISTIC,SUSD1_9582-93_3,516.0,0.6225372954947797,0.8910808216404824,False,False,True
151,HEURISTIC,PRPF6_9581-4_3,516.0,0.8826529652430071,0.9699657585674052,False,False,True
151,HEURISTIC,LAMC2_9580-5_3,516.0,0.9076167476431214,0.9778335160854259,False,False,True
151,HEURISTIC,PRRG4_9579-59_3,516.0,0.4129540161059574,0.7939024752623414,False,False,True
151,HEURISTIC,MANSC4_9578-263_3,516.0,0.044301778181466155,0.37043344763324165,False,False,True
151,HEURISTIC,SYT2_9577-26_3,516.0,0.6259329355653969,0.8933237448040204,False,False,True
151,HEURISTIC,NUP210_9819-110_3,516.0,0.9689324408375268,0.9928766389081164,False,False,True
151,HEURISTIC,ISOC1_9816-37_3,516.0,0.1407855112305528,0.5763480560259147,False,False,True
151,HEURISTIC,ARHGAP1_9815-5_3,516.0,0.16775049629634087,0.6197439629015211,False,False,True
151,HEURISTIC,TNRC6B_9808-41_3,516.0,0.5254303634102743,0.8503366531474096,False,False,True
151,HEURISTIC,SEMA4B_9805-51_3,516.0,0.8117288818423778,0.9505709684750245,False,False,True
151,HEURISTIC,COL9A2_9804-11_3,516.0,0.3714911005363258,0.7803247271977245,False,False,True
151,HEURISTIC,PNPLA2_9802-27_3,516.0,0.17680141248357067,0.6312675706498856,False,False,True
151,HEURISTIC,NDUFB8_9800-20_3,516.0,0.4060283610730981,0.7928580450698874,False,False,True
151,HEURISTIC,NRXN3_9799-3_3,516.0,0.4234083543242925,0.8015569465287149,False,False,True
151,HEURISTIC,CEL_9796-4_3,516.0,0.44974756666535737,0.8169327780974608,False,False,True
151,HEURISTIC,CLN5_9795-9_3,516.0,0.40830203923073494,0.7935012002901588,False,False,True
151,HEURISTIC,COQ8B_9794-17_3,516.0,0.3090453646867365,0.7522976805720956,False,False,True
151,HEURISTIC,IGDCC4_9793-145_3,516.0,0.004467925933898838,0.11755468409543246,False,False,True
151,HEURISTIC,BRSK2_9790-28_3,516.0,0.41065004784676884,0.7937148015534466,False,False,True
151,HEURISTIC,SYNE2_9789-52_3,516.0,0.8103666989159359,0.9499946091306498,False,False,True
151,HEURISTIC,COLEC12_9787-23_3,516.0,0.9662464327592479,0.992021122311952,False,False,True
151,HEURISTIC,IER3_9786-310_3,516.0,0.6894702904734431,0.9188078601477848,False,False,True
151,HEURISTIC,DNAJC11_9783-75_3,516.0,0.21920833089317993,0.6712028457018617,False,False,True
151,HEURISTIC,HERPUD2_9779-63_3,516.0,0.36438763688315556,0.7802983073278442,False,False,True
151,HEURISTIC,TMEM52B_9778-45_3,516.0,0.12139239810111621,0.5504323208889204,False,False,True
151,HEURISTIC,CDHR5_9962-1_3,516.0,0.5859285781870888,0.8734427844399176,False,False,True
151,HEURISTIC,TBC1D5_9960-2_3,516.0,0.6525323590481285,0.9070965100463095,False,False,True
151,HEURISTIC,TMEM59L_9959-60_3,516.0,0.7050408698349412,0.923182365859414,False,False,True
151,HEURISTIC,RNF114_9957-9_3,516.0,0.006617016826789358,0.15184966314247128,False,False,True
151,HEURISTIC,ADAM15_9956-7_3,516.0,0.6678107564576561,0.9119153675109173,False,False,True
151,HEURISTIC,RNF148_9955-40_3,516.0,0.9368383806715171,0.9830853892731249,False,False,True
151,HEURISTIC,NPIPB3_9954-2_3,516.0,0.036683982843109274,0.355071897301224,False,False,True
151,HEURISTIC,TFAM_9952-57_3,516.0,0.13991631838971963,0.5763480560259147,False,False,True
151,HEURISTIC,FBXL4_9951-36_3,516.0,0.618643636154766,0.8886647017854841,False,False,True
151,HEURISTIC,LAG3_9950-229_3,516.0,0.018327488764134515,0.2542057519714534,False,False,True
151,HEURISTIC,TOPBP1_9947-22_3,516.0,0.12263818910650917,0.5536361711805521,False,False,True
151,HEURISTIC,ARMC5_9945-8_3,516.0,0.6863666688473359,0.9188078601477848,False,False,True
151,HEURISTIC,NXT1_9942-2_3,516.0,0.8537057822982739,0.9640952683853911,False,False,True
151,HEURISTIC,PCDHB1_9941-70_3,516.0,0.4393064869650893,0.8113703225095628,False,False,True
151,HEURISTIC,DUSP28_9940-35_3,516.0,0.7229515867734739,0.9288303731030286,False,False,True
151,HEURISTIC,GJA1_9937-7_3,516.0,0.5951656921905554,0.8781074263288363,False,False,True
151,HEURISTIC,LNX1_9936-27_3,516.0,0.9565377484415095,0.9880719599285923,False,False,True
151,HEURISTIC,PITPNA_9934-29_3,516.0,0.38716507459470767,0.7848846343881314,False,False,True
151,HEURISTIC,ATP1B4_9933-49_3,516.0,0.7864006482327919,0.9472465176347675,False,False,True
151,HEURISTIC,SEMA4F_9932-49_3,516.0,0.2733676118215635,0.713412112431288,False,False,True
151,HEURISTIC,IRF6_9999-1_3,516.0,0.7887439582470533,0.9477336450126836,False,False,True
151,HEURISTIC,UBXN4_9997-12_3,516.0,0.06481632258224299,0.42809524472955623,False,False,True
151,HEURISTIC,DUT_9995-6_3,516.0,0.7027772496679799,0.923182365859414,False,False,True
151,HEURISTIC,ATP4B_9994-217_3,516.0,0.7733603643281511,0.9412812402480086,False,False,True
151,HEURISTIC,ZNF264_9993-11_3,516.0,0.22454700202238867,0.6744529428652403,False,False,True
151,HEURISTIC,EMILIN3_9991-112_3,516.0,0.7256962346318466,0.9288303731030286,False,False,True
151,HEURISTIC,LRRC24_9989-12_3,516.0,0.03223348154322382,0.3373817083153705,False,False,True
151,HEURISTIC,LRRC25_9987-30_3,516.0,0.6514410174998376,0.9070965100463095,False,False,True
151,HEURISTIC,NPW_9986-14_3,516.0,0.13167728467944778,0.5678673880286474,False,False,True
151,HEURISTIC,YIPF6_9984-12_3,516.0,0.012778890963093563,0.2174397209028361,False,False,True
151,HEURISTIC,PRSS35_9983-97_3,516.0,0.7732311016510574,0.9412812402480086,False,False,True
151,HEURISTIC,FAM234B_9981-18_3,516.0,0.15326057563966342,0.5937963820734627,False,False,True
151,HEURISTIC,AMIGO1_9979-13_3,516.0,0.4718787188554331,0.8257166799694492,False,False,True
151,HEURISTIC,DLL3_9974-8_3,516.0,0.618078933019148,0.8886647017854841,False,False,True
151,HEURISTIC,CSMD2_9971-5_3,516.0,0.2690344304786193,0.7116517155646759,False,False,True
151,HEURISTIC,UBXN4_9970-7_3,516.0,0.36346592423547386,0.780246569021957,False,False,True
151,HEURISTIC,SLC22A16_9969-8_3,516.0,0.19027085604213764,0.6517476834856124,False,False,True
151,HEURISTIC,MYZAP_9964-10_3,516.0,0.46601075486224386,0.8238193742374857,False,False,True
151,HEURISTIC,PCDHB10_9963-19_3,516.0,0.11487743338183011,0.5401479383856269,False,False,True
151,HEURISTIC,NEFH_9900-36_3,516.0,0.27064460245494987,0.7116517155646759,False,False,True
151,HEURISTIC,KIF1C_9899-28_3,516.0,0.9034309565144961,0.975879787071471,False,False,True
151,HEURISTIC,ARID1A_9898-161_3,516.0,0.9550179886647162,0.9877815856570878,False,False,True
151,HEURISTIC,MCM6_9897-9_3,516.0,0.020007436605032698,0.2672031424191252,False,False,True
151,HEURISTIC,FOXG1_9896-21_3,516.0,0.5587512410220649,0.8643287457793924,False,False,True
151,HEURISTIC,ERCC4_9895-77_3,516.0,0.26773594120366007,0.7116517155646759,False,False,True
151,HEURISTIC,MYO6_9894-13_3,516.0,0.002329726016044258,0.0815015006488538,False,False,True
151,HEURISTIC,OAZ1_9893-27_3,516.0,0.8290672518657853,0.9581826599613991,False,False,True
151,HEURISTIC,TPM3_9890-8_3,516.0,0.7871289621557428,0.947374621761807,False,False,True
151,HEURISTIC,AFAP1L1_9889-42_3,516.0,0.2571746869203118,0.705030773789391,False,False,True
151,HEURISTIC,RBBP6_9887-40_3,516.0,0.2441428841346375,0.6938200102616907,False,False,True
151,HEURISTIC,XRCC4_9886-28_3,516.0,0.22725991577950835,0.6769453180954351,False,False,True
151,HEURISTIC,RAP2A_9885-41_3,516.0,0.3739136470794307,0.7806882331612162,False,False,True
151,HEURISTIC,PPIL1_9884-8_3,516.0,0.2925568661223004,0.7371226606215486,False,False,True
151,HEURISTIC,GLO1_9883-29_3,516.0,0.7006177881123119,0.923182365859414,False,False,True
151,HEURISTIC,TDO2_9880-33_3,516.0,0.8855079300266091,0.9704007404667399,False,False,True
151,HEURISTIC,SULT1E1_9878-3_3,516.0,0.9240292367563312,0.9795558306486055,False,False,True
151,HEURISTIC,CRKL_9877-28_3,516.0,0.6176931213880905,0.8886647017854841,False,False,True
151,HEURISTIC,ALDOC_9876-20_3,516.0,0.4424267316320689,0.8130007008336665,False,False,True
151,HEURISTIC,THOC1_9875-107_3,516.0,0.2375843113080683,0.6866024796360648,False,False,True
151,HEURISTIC,KRT1_9931-20_3,516.0,0.016074001824197954,0.24630006556952852,False,False,True
151,HEURISTIC,GABBR2_9930-48_3,516.0,0.3724895830295569,0.7804239527854583,False,False,True
151,HEURISTIC,HSD17B7_9929-16_3,516.0,0.029718150618865784,0.32137681465711493,False,False,True
151,HEURISTIC,LECT1_9928-125_3,516.0,0.11044929878761936,0.5335745045592133,False,False,True
151,HEURISTIC,TNS4_9927-96_3,516.0,0.5743467422298504,0.8694078227813491,False,False,True
151,HEURISTIC,S100P_9926-4_3,516.0,0.21113295961986292,0.6684108666398382,False,False,True
151,HEURISTIC,SCARF2_9925-56_3,516.0,0.6017662281825532,0.8809324119066547,False,False,True
151,HEURISTIC,SOS1_9923-6_3,516.0,0.2694935597221943,0.7116517155646759,False,False,True
151,HEURISTIC,FBXL4_9921-14_3,516.0,0.7740074436721844,0.9415998966325628,False,False,True
151,HEURISTIC,CALB1_9918-23_3,516.0,0.6565675711549486,0.9096341834779543,False,False,True
151,HEURISTIC,KIRREL2_9917-16_3,516.0,0.5891121274466355,0.875195889352428,False,False,True
151,HEURISTIC,LRRC4B_9916-146_3,516.0,0.8740961673216271,0.9686652910655099,False,False,True
151,HEURISTIC,RRBP1_9913-4_3,516.0,0.21554182500213487,0.6702089316860276,False,False,True
151,HEURISTIC,MTAP_9910-9_3,516.0,0.06098163563823454,0.42243373306179216,False,False,True
151,HEURISTIC,CD300LG_9909-4_3,516.0,0.6690015299992879,0.9119369031636163,False,False,True
151,HEURISTIC,TNKS_9907-216_3,516.0,0.9486890979681539,0.9864832947261266,False,False,True
151,HEURISTIC,SPOCK3_9906-21_3,516.0,0.44822447985752806,0.8156817786833943,False,False,True
151,HEURISTIC,CEP57_9905-8_3,516.0,0.18717054805818992,0.649151948885719,False,False,True
151,HEURISTIC,EGLN1_9901-28_3,516.0,0.0012991729351326058,0.05770170441968575,False,False,True
151,HEURISTIC,ARHGDIB_9846-32_3,516.0,0.37949418712391636,0.7848846343881314,False,False,True
151,HEURISTIC,PARK7_9845-33_3,516.0,0.03894546273323416,0.3684471194259063,False,False,True
151,HEURISTIC,ACTN2_9844-138_3,516.0,0.6146605221710308,0.888105418968962,False,False,True
151,HEURISTIC,ACTN1_9843-5_3,516.0,0.3909716307355183,0.7848846343881314,False,False,True
151,HEURISTIC,CTNNB1_9842-2_3,516.0,0.1162380349165098,0.5401479383856269,False,False,True
151,HEURISTIC,PAICS_9841-197_3,516.0,0.06897649217537724,0.4419735704353482,False,False,True
151,HEURISTIC,CDC42_9840-2_3,516.0,0.0008636539658319241,0.04491000622326005,False,False,True
151,HEURISTIC,TIRAP_9839-148_3,516.0,0.009524908033497818,0.1884929168734305,False,False,True
151,HEURISTIC,SMAD1_9838-4_3,516.0,0.5170380358339586,0.8475290549017254,False,False,True
151,HEURISTIC,NQO1_9837-60_3,516.0,0.029503180311405832,0.3203018663875707,False,False,True
151,HEURISTIC,DCK_9836-20_3,516.0,0.12834593629234375,0.5586419738174321,False,False,True
151,HEURISTIC,ALDH1A3_9835-16_3,516.0,0.01278999348841906,0.2174397209028361,False,False,True
151,HEURISTIC,ADH1B_9834-62_3,516.0,0.8359775138605998,0.9586012879817252,False,False,True
151,HEURISTIC,HGD_9832-33_3,516.0,0.8702979725567398,0.9686652910655099,False,False,True
151,HEURISTIC,G3BP2_9831-12_3,516.0,0.010756799310528241,0.20155042064355055,False,False,True
151,HEURISTIC,VAV3_9830-109_3,516.0,0.2798711063268483,0.7239344268297202,False,False,True
151,HEURISTIC,SULT2A1_9829-91_3,516.0,0.6644720698737059,0.9117790386330673,False,False,True
151,HEURISTIC,LDHC_9828-86_3,516.0,0.9429205050966561,0.9839870685124797,False,False,True
151,HEURISTIC,FHIT_9826-135_3,516.0,0.2624622655716963,0.7077778630025813,False,False,True
151,HEURISTIC,DHFR_9823-2_3,516.0,0.20258192763022023,0.6625200315174905,False,False,True
151,HEURISTIC,MNX1_9576-58_3,516.0,0.9339212956495093,0.9827693111196031,False,False,True
151,HEURISTIC,BIN1_9574-11_3,516.0,0.4341779445577885,0.8084806830470364,False,False,True
151,HEURISTIC,TXNDC11_9573-108_3,516.0,0.45960910862707677,0.8217508482958511,False,False,True
151,HEURISTIC,Scara3_9569-14_3,516.0,0.43696884752623494,0.8102821421503172,False,False,True
151,HEURISTIC,FCAMR_9568-289_3,516.0,0.6413149160754333,0.9016160034638854,False,False,True
151,HEURISTIC,LEPR_9566-103_3,516.0,0.6693490820528363,0.9119369031636163,False,False,True
151,HEURISTIC,PAWR_9565-6_3,516.0,0.5229109534084757,0.849548578640594,False,False,True
151,HEURISTIC,VCAN_9561-21_3,516.0,0.20091571121893212,0.6608855965263393,False,False,True
151,HEURISTIC,CD96_9560-56_3,516.0,0.8515645651283187,0.9640952683853911,False,False,True
151,HEURISTIC,MANSC1_9557-5_3,516.0,0.3471050301619296,0.7700793549932818,False,False,True
151,HEURISTIC,TTC17_9550-153_3,516.0,0.14320224903608084,0.5799275835032006,False,False,True
151,HEURISTIC,EMID1_9547-29_3,516.0,0.07203073249544784,0.44749170932681254,False,False,True
151,HEURISTIC,GZMK_9545-156_3,516.0,0.8371528082364184,0.9589882649776454,False,False,True
151,HEURISTIC,C7orf69_9544-24_3,516.0,0.9380861681548999,0.9830853892731249,False,False,True
151,HEURISTIC,COG8_9543-131_3,516.0,0.6636672268701325,0.9117790386330673,False,False,True
151,HEURISTIC,B3GALT1_9541-15_3,516.0,0.02163643360785257,0.2761328654704526,False,False,True
151,HEURISTIC,COL26A1_9539-25_3,516.0,0.04947088906056691,0.38650594375576136,False,False,True
151,HEURISTIC,EDDM3A_9536-16_3,516.0,0.30300756544595675,0.7474257416938536,False,False,True
151,HEURISTIC,NPHS2_9535-14_3,516.0,0.18934880913817653,0.6511860266450035,False,False,True
151,HEURISTIC,WBP1L_9532-5_3,516.0,0.8158449092663527,0.9515270619169486,False,False,True
151,HEURISTIC,LST1_9531-24_3,516.0,0.8765098552087491,0.9689627347084057,False,False,True
151,HEURISTIC,LMCD1_9530-6_3,516.0,0.7914691537520565,0.9484389471161038,False,False,True
151,HEURISTIC,CLPSL1_9526-3_3,516.0,0.5436427938548064,0.8552706715037959,False,False,True
151,HEURISTIC,PTK7_9525-1_3,516.0,0.06791296034898422,0.43909861135692446,False,False,True
151,HEURISTIC,SPATA31D4_9524-46_3,516.0,0.7688210314912888,0.9411736864423136,False,False,True
151,HEURISTIC,ITM2C_9523-34_3,516.0,0.2347703123992113,0.6845394508049203,False,False,True
151,HEURISTIC,AIFM1_9522-3_3,516.0,0.8015574156473309,0.9485239403977698,False,False,True
151,HEURISTIC,PLA1A_9518-95_3,516.0,0.044003138976832626,0.37043344763324165,False,False,True
151,HEURISTIC,EFCAB14_9514-46_3,516.0,0.3869831730631062,0.7848846343881314,False,False,True
151,HEURISTIC,FGF22_9513-9_3,516.0,0.9983176168708983,0.9994971279901362,False,False,True
151,HEURISTIC,SPRY1_9512-24_3,516.0,0.9994971279901363,0.9994971279901362,False,False,True
151,HEURISTIC,NXPH2_9511-61_3,516.0,0.7695351476578504,0.9411736864423136,False,False,True
151,HEURISTIC,TMEM38B_9509-4_3,516.0,0.8922951781931373,0.9721403944951756,False,False,True
151,HEURISTIC,COLQ_9508-104_3,516.0,0.01507297577641725,0.23742363772827488,False,False,True
151,HEURISTIC,FGFBP1_9507-55_3,516.0,0.7324097866625512,0.9293150904267995,False,False,True
151,HEURISTIC,APOL1_9506-10_3,516.0,0.5703969513687791,0.8680262447978182,False,False,True
151,HEURISTIC,RAB27A_9504-19_3,516.0,0.00010845645888846783,0.010394807275428053,False,False,True
151,HEURISTIC,NMS_9503-1_3,516.0,0.280180072015282,0.7239344268297202,False,False,True
151,HEURISTIC,GPLD1_9500-5_3,516.0,0.48326971037253885,0.8314756579728863,False,False,True
151,HEURISTIC,SMDT1_9497-3_3,516.0,0.348912398172196,0.7708417393696871,False,False,True
151,HEURISTIC,CXCL17_9495-10_3,516.0,0.7158636297525133,0.9274162264061185,False,False,True
151,HEURISTIC,P2RX2_9493-56_3,516.0,0.3380240470576967,0.767752026814126,False,False,True
151,HEURISTIC,RRBP1_9492-5_3,516.0,0.07022371478270213,0.44462890914229014,False,False,True
151,HEURISTIC,TARP_9491-13_3,516.0,0.6333847538237131,0.896088184280842,False,False,True
151,HEURISTIC,C4orf32_9490-3_3,516.0,0.06195879580100068,0.42243373306179216,False,False,True
151,HEURISTIC,GHRH_9487-60_3,516.0,0.9045502512227491,0.9764667906309181,False,False,True
151,HEURISTIC,DEFB125_9486-13_3,516.0,0.7484254549395515,0.9351174213088779,False,False,True
151,HEURISTIC,DSG2_9484-75_3,516.0,0.004439884908687516,0.11755468409543246,False,False,True
151,HEURISTIC,NUDT9_9482-110_3,516.0,0.2608924193386091,0.7071076403212548,False,False,True
151,HEURISTIC,PRPSAP1_9478-69_3,516.0,0.5337203000513034,0.8525764609054193,False,False,True
151,HEURISTIC,GPX5_9475-22_3,516.0,0.30518866205620776,0.7503833904078187,False,False,True
151,HEURISTIC,ASGR2_9474-22_3,516.0,0.5508611213698225,0.8624628959819641,False,False,True
151,HEURISTIC,METTL24_9470-15_3,516.0,0.6433826620392791,0.9022323706403185,False,False,True
151,HEURISTIC,LMAN2_9468-8_3,516.0,0.3191294967381513,0.754520176836585,False,False,True
151,HEURISTIC,ZNRF4_9467-24_3,516.0,0.7150730650239364,0.9271292153413796,False,False,True
151,HEURISTIC,C6orf25_9466-43_3,516.0,0.4006723730309023,0.7896019896969062,False,False,True
151,HEURISTIC,CDHR3_9463-26_3,516.0,0.5091393857753496,0.8446967522981915,False,False,True
151,HEURISTIC,ICAM4_9461-2_3,516.0,0.8388839538895637,0.9597382768407011,False,False,True
151,HEURISTIC,FAS_9459-7_3,516.0,0.23390487088296338,0.6835922987684082,False,False,True
151,HEURISTIC,CAV2_9457-3_3,516.0,0.36894291957578396,0.7802983073278442,False,False,True
151,HEURISTIC,IL21R_9366-54_3,516.0,0.23123753759116175,0.6800776677169666,False,False,True
151,HEURISTIC,EYS_9365-91_3,516.0,0.40703978767691723,0.7928580450698874,False,False,True
151,HEURISTIC,CT55_9363-11_3,516.0,0.7186416647264963,0.927868452923932,False,False,True
151,HEURISTIC,DEFB123_9362-11_3,516.0,0.9443631775209131,0.9849953785198345,False,False,True
151,HEURISTIC,PCDHAC2_9361-7_3,516.0,0.5758463053970925,0.870626891673674,False,False,True
151,HEURISTIC,EDIL3_9360-33_3,516.0,0.39710636968234986,0.7887791779862602,False,False,True
151,HEURISTIC,DLK2_9359-9_3,516.0,0.7520206971283427,0.9351174213088779,False,False,True
151,HEURISTIC,TGFA_9358-3_3,516.0,0.3181056544004609,0.754520176836585,False,False,True
151,HEURISTIC,CREG1_9357-4_3,516.0,0.0030143584053315573,0.09584461017473311,False,False,True
151,HEURISTIC,CD40_9356-20_3,516.0,0.44343414234671696,0.8136320964160693,False,False,True
151,HEURISTIC,LAMP3_9355-26_3,516.0,0.9954923578065187,0.9988005839532574,False,False,True
151,HEURISTIC,LIPF_9353-8_3,516.0,0.8177466610042526,0.9528521999444128,False,False,True
151,HEURISTIC,REG3G_9352-86_3,516.0,0.8421720683230369,0.9619598390234652,False,False,True
